id_notificacion_sistema,titulo,modulo,tipo_error,mensaje,detalles,fecha_creacion,resuelto,fecha_resolucion,id_usuario_resolvio
704,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 696ms,[object Object],2026-05-25 01:00:00,1,,
705,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 466ms,[object Object],2026-05-25 15:00:00,1,,
706,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 474ms,[object Object],2026-05-25 16:00:00,1,,
707,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 517ms,[object Object],2026-05-25 17:00:00,1,,
708,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 439ms,[object Object],2026-05-25 18:00:00,1,,
709,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 510ms,[object Object],2026-05-25 19:00:00,1,,
710,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 504ms,[object Object],2026-05-25 20:00:00,1,,
711,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 474ms,[object Object],2026-05-25 21:00:00,1,,
712,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 531ms,[object Object],2026-05-25 22:00:00,1,,
713,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 485ms,[object Object],2026-05-25 23:00:00,1,,
714,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 477ms,[object Object],2026-05-26 00:00:00,1,,
715,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 576ms,[object Object],2026-05-26 01:00:00,1,,
716,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 469ms,[object Object],2026-05-26 15:00:00,1,,
717,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 406ms,[object Object],2026-05-26 16:00:00,1,,
718,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 532ms,[object Object],2026-05-26 17:00:00,1,,
719,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 559ms,[object Object],2026-05-26 18:00:00,1,,
720,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 467ms,[object Object],2026-05-26 19:00:00,1,,
721,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 457ms,[object Object],2026-05-26 20:00:00,1,,
722,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 541ms,[object Object],2026-05-26 21:00:00,1,,
723,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 611ms,[object Object],2026-05-26 22:00:00,1,,
724,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 479ms,[object Object],2026-05-26 23:00:00,1,,
725,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 560ms,[object Object],2026-05-27 00:00:00,1,,
726,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 794ms,[object Object],2026-05-27 01:00:00,1,,
727,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 388ms,[object Object],2026-05-27 14:28:28,1,,
728,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 510ms,[object Object],2026-05-27 15:00:00,1,,
729,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 545ms,[object Object],2026-05-27 16:00:00,1,,
730,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 428ms,[object Object],2026-05-27 17:00:00,1,,
731,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 468ms,[object Object],2026-05-27 18:00:00,1,,
732,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 443ms,[object Object],2026-05-27 19:00:00,1,,
733,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 487ms,[object Object],2026-05-27 20:00:00,1,,
734,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 490ms,[object Object],2026-05-27 21:00:00,1,,
735,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 456ms,[object Object],2026-05-27 22:00:00,1,,
736,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 516ms,[object Object],2026-05-27 23:00:00,1,,
737,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 574ms,[object Object],2026-05-28 00:00:00,1,,
738,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 547ms,[object Object],2026-05-28 01:00:00,1,,
739,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 513ms,[object Object],2026-05-28 15:00:00,1,,
740,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 510ms,[object Object],2026-05-28 16:00:00,1,,
741,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 578ms,[object Object],2026-05-28 17:00:00,1,,
742,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 505ms,[object Object],2026-05-28 18:00:00,1,,
743,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 500ms,[object Object],2026-05-28 19:00:00,1,,
744,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 559ms,[object Object],2026-05-28 20:00:00,1,,
745,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 613ms,[object Object],2026-05-28 21:00:00,1,,
746,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 515ms,[object Object],2026-05-28 22:00:00,1,,
747,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 552ms,[object Object],2026-05-28 23:00:00,1,,
748,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 525ms,[object Object],2026-05-29 00:00:00,1,,
749,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 608ms,[object Object],2026-05-29 01:00:00,1,,
750,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 454ms,[object Object],2026-05-29 15:00:00,1,,
751,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 446ms,[object Object],2026-05-29 15:01:06,1,,
752,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 445ms,[object Object],2026-05-29 16:00:00,1,,
753,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 416ms,[object Object],2026-05-29 16:15:33,1,,
754,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 537ms,[object Object],2026-05-29 17:00:00,1,,
755,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 563ms,[object Object],2026-05-29 18:00:00,1,,
756,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 557ms,[object Object],2026-05-29 19:00:00,1,,
757,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 737ms,[object Object],2026-05-29 20:00:00,1,,
758,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 560ms,[object Object],2026-05-29 21:00:00,1,,
759,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 519ms,[object Object],2026-05-29 22:00:00,1,,
760,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 463ms,[object Object],2026-05-29 22:48:24,1,,
761,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 515ms,[object Object],2026-05-29 23:00:00,1,,
762,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 463ms,[object Object],2026-05-30 00:00:00,1,,
763,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 569ms,[object Object],2026-05-30 01:00:00,1,,
764,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 428ms,[object Object],2026-05-30 15:00:00,1,,
765,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 450ms,[object Object],2026-05-30 16:00:00,1,,
766,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 477ms,[object Object],2026-05-30 17:00:00,1,,
767,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 481ms,[object Object],2026-05-30 18:00:00,1,,
768,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 457ms,[object Object],2026-05-30 19:00:00,1,,
769,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-05-30 20:00:00,1,,
770,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 449ms,[object Object],2026-05-30 21:00:00,1,,
771,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 467ms,[object Object],2026-05-30 22:00:00,1,,
772,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 444ms,[object Object],2026-05-30 23:00:00,1,,
773,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-05-31 00:00:00,1,,
774,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 1091ms,[object Object],2026-05-31 01:00:01,1,,
775,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 443ms,[object Object],2026-05-31 15:00:00,1,,
776,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 442ms,[object Object],2026-05-31 16:00:00,1,,
777,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 429ms,[object Object],2026-05-31 17:00:00,1,,
778,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 437ms,[object Object],2026-05-31 18:00:00,1,,
779,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 541ms,[object Object],2026-05-31 19:00:00,1,,
780,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 489ms,[object Object],2026-05-31 20:00:00,1,,
781,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 492ms,[object Object],2026-05-31 21:00:00,1,,
782,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 449ms,[object Object],2026-05-31 22:00:00,1,,
783,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 528ms,[object Object],2026-05-31 23:00:00,1,,
784,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 491ms,[object Object],2026-06-01 00:00:00,1,,
785,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 552ms,[object Object],2026-06-01 01:00:00,1,,
786,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 497ms,[object Object],2026-06-01 15:00:00,1,,
787,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 456ms,[object Object],2026-06-01 16:00:00,1,,
788,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-06-01 17:00:00,1,,
789,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 495ms,[object Object],2026-06-01 18:00:00,1,,
790,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 458ms,[object Object],2026-06-01 19:00:00,1,,
791,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 498ms,[object Object],2026-06-01 20:00:00,1,,
792,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 515ms,[object Object],2026-06-01 21:00:00,1,,
793,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 482ms,[object Object],2026-06-01 22:00:00,1,,
794,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 460ms,[object Object],2026-06-01 23:00:00,1,,
795,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 484ms,[object Object],2026-06-02 00:00:00,1,,
796,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 574ms,[object Object],2026-06-02 01:00:00,1,,
797,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 511ms,[object Object],2026-06-02 15:00:00,1,,
798,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-06-02 16:00:00,1,,
799,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-06-02 17:00:00,1,,
800,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 438ms,[object Object],2026-06-02 18:00:00,1,,
801,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 479ms,[object Object],2026-06-02 19:00:00,1,,
802,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 480ms,[object Object],2026-06-02 20:00:00,1,,
803,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 530ms,[object Object],2026-06-02 21:00:00,1,,
804,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 538ms,[object Object],2026-06-02 22:00:00,1,,
805,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 496ms,[object Object],2026-06-02 23:00:00,1,,
806,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 506ms,[object Object],2026-06-03 00:00:00,1,,
807,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 662ms,[object Object],2026-06-03 01:00:00,1,,
808,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 451ms,[object Object],2026-06-03 15:00:00,1,,
809,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 497ms,[object Object],2026-06-03 16:00:00,1,,
810,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 516ms,[object Object],2026-06-03 17:00:00,1,,
811,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 588ms,[object Object],2026-06-03 18:00:00,1,,
812,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 489ms,[object Object],2026-06-03 19:00:00,1,,
813,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 521ms,[object Object],2026-06-03 20:00:00,1,,
814,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 608ms,[object Object],2026-06-03 21:00:00,1,,
815,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 558ms,[object Object],2026-06-03 22:00:00,1,,
816,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 457ms,[object Object],2026-06-03 22:28:35,1,,
817,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 530ms,[object Object],2026-06-03 23:00:00,1,,
818,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 526ms,[object Object],2026-06-04 00:00:00,1,,
819,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 687ms,[object Object],2026-06-04 01:00:00,1,,
820,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 453ms,[object Object],2026-06-04 02:35:22,1,,
821,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 484ms,[object Object],2026-06-04 15:00:00,1,,
822,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 591ms,[object Object],2026-06-04 16:00:00,1,,
823,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 570ms,[object Object],2026-06-04 17:00:00,1,,
824,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 520ms,[object Object],2026-06-04 18:00:00,1,,
825,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 430ms,[object Object],2026-06-04 18:36:25,1,,
826,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 553ms,[object Object],2026-06-04 19:00:00,1,,
827,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 608ms,[object Object],2026-06-04 20:00:00,1,,
828,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 587ms,[object Object],2026-06-04 21:00:00,1,,
829,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 613ms,[object Object],2026-06-04 22:00:00,1,,
830,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 565ms,[object Object],2026-06-04 23:00:00,1,,
831,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 590ms,[object Object],2026-06-05 00:00:00,1,,
832,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 638ms,[object Object],2026-06-05 01:00:00,1,,
833,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 501ms,[object Object],2026-06-05 15:00:00,1,,
834,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 513ms,[object Object],2026-06-05 16:00:00,1,,
835,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 509ms,[object Object],2026-06-05 17:00:00,1,,
836,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 505ms,[object Object],2026-06-05 18:00:00,1,,
837,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 526ms,[object Object],2026-06-05 19:00:00,1,,
838,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 615ms,[object Object],2026-06-05 20:00:00,1,,
839,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 641ms,[object Object],2026-06-05 21:00:00,1,,
840,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 442ms,[object Object],2026-06-05 21:40:35,1,,
841,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 557ms,[object Object],2026-06-05 22:00:00,1,,
842,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 487ms,[object Object],2026-06-05 23:00:00,1,,
843,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 491ms,[object Object],2026-06-06 00:00:00,1,,
844,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 567ms,[object Object],2026-06-06 01:00:00,1,,
845,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 568ms,[object Object],2026-06-06 15:00:00,1,,
846,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 553ms,[object Object],2026-06-06 16:00:00,1,,
847,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 456ms,[object Object],2026-06-06 17:00:00,1,,
848,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 469ms,[object Object],2026-06-06 18:00:00,1,,
849,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 563ms,[object Object],2026-06-06 19:00:00,1,,
850,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 491ms,[object Object],2026-06-06 20:00:00,1,,
851,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 550ms,[object Object],2026-06-06 21:00:00,1,,
852,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 495ms,[object Object],2026-06-06 22:00:00,1,,
853,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 562ms,[object Object],2026-06-06 23:00:00,1,,
854,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 553ms,[object Object],2026-06-07 00:00:00,1,,
855,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 640ms,[object Object],2026-06-07 01:00:00,1,,
856,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 460ms,[object Object],2026-06-07 15:00:00,1,,
857,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 545ms,[object Object],2026-06-07 16:00:00,1,,
858,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 496ms,[object Object],2026-06-07 17:00:00,1,,
859,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 530ms,[object Object],2026-06-07 18:00:00,1,,
860,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 480ms,[object Object],2026-06-07 19:00:00,1,,
861,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 497ms,[object Object],2026-06-07 20:00:00,1,,
862,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 613ms,[object Object],2026-06-07 21:00:00,1,,
863,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 508ms,[object Object],2026-06-07 22:00:00,1,,
864,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 507ms,[object Object],2026-06-07 23:00:00,1,,
865,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 516ms,[object Object],2026-06-08 00:00:00,1,,
866,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 606ms,[object Object],2026-06-08 01:00:00,1,,
867,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 511ms,[object Object],2026-06-08 15:00:00,1,,
868,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 597ms,[object Object],2026-06-08 16:00:00,1,,
869,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 669ms,[object Object],2026-06-08 17:00:00,1,,
870,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 605ms,[object Object],2026-06-08 18:00:00,1,,
871,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 630ms,[object Object],2026-06-08 19:00:00,1,,
872,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 652ms,[object Object],2026-06-08 20:00:00,1,,
873,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 533ms,[object Object],2026-06-08 21:00:00,1,,
874,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 533ms,[object Object],2026-06-08 22:00:00,1,,
875,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 516ms,[object Object],2026-06-08 23:00:00,1,,
876,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 614ms,[object Object],2026-06-09 00:00:00,1,,
877,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 591ms,[object Object],2026-06-09 01:00:00,1,,
878,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 481ms,[object Object],2026-06-09 15:00:00,1,,
879,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 494ms,[object Object],2026-06-09 16:00:00,1,,
880,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 546ms,[object Object],2026-06-09 17:00:00,1,,
881,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 527ms,[object Object],2026-06-09 18:00:00,1,,
882,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 581ms,[object Object],2026-06-09 19:00:00,1,,
883,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 536ms,[object Object],2026-06-09 20:00:00,1,,
884,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 535ms,[object Object],2026-06-09 21:00:00,1,,
885,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 592ms,[object Object],2026-06-09 22:00:00,1,,
886,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 529ms,[object Object],2026-06-09 23:00:00,1,,
887,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 500ms,[object Object],2026-06-10 00:00:00,1,,
888,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 569ms,[object Object],2026-06-10 01:00:00,1,,
889,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 520ms,[object Object],2026-06-10 15:00:00,1,,
890,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 501ms,[object Object],2026-06-10 16:00:00,1,,
891,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 556ms,[object Object],2026-06-10 17:00:00,1,,
892,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 519ms,[object Object],2026-06-10 18:00:00,1,,
893,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 625ms,[object Object],2026-06-10 19:00:00,1,,
894,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 626ms,[object Object],2026-06-10 20:00:00,1,,
895,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 543ms,[object Object],2026-06-10 21:00:00,1,,
896,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 515ms,[object Object],2026-06-10 22:00:00,1,,
897,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 571ms,[object Object],2026-06-10 23:00:00,1,,
898,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 594ms,[object Object],2026-06-11 00:00:00,1,,
899,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 592ms,[object Object],2026-06-11 01:00:00,1,,
900,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 638ms,[object Object],2026-06-11 15:00:00,1,,
901,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 524ms,[object Object],2026-06-11 16:00:00,1,,
902,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 608ms,[object Object],2026-06-11 17:00:00,1,,
903,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 581ms,[object Object],2026-06-11 18:00:00,1,,
904,[INFO] Evento de sistema,CARTERA_SCHEDULER,INFO,Proceso automático completado en 564ms,[object Object],2026-06-11 19:00:00,1,,
