id_archivo,url,nombre_archivo,tipo,origen,tamano_bytes,estatus,id_usuario,fecha_generacion,metadata
190,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260505154914_564_centro_10_TENEXPAM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260505154914_564_centro_10_TENEXPAM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140769,Generado,111113612603105,2026-05-05 15:49:14,[object Object]
191,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260505160756_252_centro_39_SAN_JUAN_DEL_ESTADO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260505160756_252_centro_39_SAN_JUAN_DEL_ESTADO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140533,Generado,111113612603105,2026-05-05 16:07:57,[object Object]
192,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260505162724_582_centro_2_SAN_MIGUEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260505162724_582_centro_2_SAN_MIGUEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140576,Generado,111113612603105,2026-05-05 16:27:24,[object Object]
193,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506151950_497.pdf,Prestamos/pagare_grupal/111113612004634_20260506151950_497.pdf,PAGARE_GRUPAL,PRESTAMOS,70267,Generado,111113612004634,2026-05-06 15:19:50,[object Object]
194,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506160713_646.pdf,Prestamos/pagare_grupal/111113612004634_20260506160713_646.pdf,PAGARE_GRUPAL,PRESTAMOS,70241,Generado,111113612004634,2026-05-06 16:07:14,[object Object]
195,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506164759_427.pdf,Prestamos/pagare_grupal/111113612004634_20260506164759_427.pdf,PAGARE_GRUPAL,PRESTAMOS,70246,Generado,111113612004634,2026-05-06 16:47:59,[object Object]
196,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506165345_890.pdf,Prestamos/pagare_grupal/111113612004634_20260506165345_890.pdf,PAGARE_GRUPAL,PRESTAMOS,70217,Generado,111113612004634,2026-05-06 16:53:45,[object Object]
197,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506195037_280.pdf,Prestamos/pagare_grupal/111113612004634_20260506195037_280.pdf,PAGARE_GRUPAL,PRESTAMOS,70203,Generado,111113612004634,2026-05-06 19:50:37,[object Object]
198,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260506201205_627.pdf,Prestamos/pagare_grupal/111113612004634_20260506201205_627.pdf,PAGARE_GRUPAL,PRESTAMOS,70403,Generado,111113612004634,2026-05-06 20:12:06,[object Object]
199,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260506220030_649.pdf,Prestamos/pagare_individual/111113612004634_20260506220030_649.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70391,Generado,111113612004634,2026-05-06 22:00:31,[object Object]
200,/pagares/loans/1793,pagare_prestamo_1793.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-06 22:00:31,[object Object]
201,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260506223059_400.pdf,Creditos/pagare_centro/111113612004634_20260506223059_400.pdf,PAGARE_CENTRO,CREDITOS,73548,Generado,111113612004634,2026-05-06 22:31:00,[object Object]
202,/pagares/centers/22,pagare_TETICHE.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-06 22:31:00,[object Object]
203,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260506223433_556.pdf,Creditos/pagare_centro/111113612004634_20260506223433_556.pdf,PAGARE_CENTRO,CREDITOS,75766,Generado,111113612004634,2026-05-06 22:34:34,[object Object]
204,/pagares/centers/10,pagare_TENEXPAM.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-06 22:34:34,[object Object]
205,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260507153359_740.pdf,Prestamos/pagare_grupal/111113612004634_20260507153359_740.pdf,PAGARE_GRUPAL,PRESTAMOS,70248,Generado,111113612004634,2026-05-07 15:34:00,[object Object]
206,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260507162439_558.pdf,Prestamos/pagare_individual/111113612004634_20260507162439_558.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70371,Generado,111113612004634,2026-05-07 16:24:40,[object Object]
207,/pagares/loans/1795,pagare_prestamo_1795.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-07 16:24:40,[object Object]
208,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260507163947_148.pdf,Prestamos/pagare_individual/111113612004634_20260507163947_148.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70564,Generado,111113612004634,2026-05-07 16:39:48,[object Object]
209,/pagares/loans/1796,pagare_prestamo_1796.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-07 16:39:48,[object Object]
210,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260507164953_602.pdf,Prestamos/pagare_individual/111113612004634_20260507164953_602.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70393,Generado,111113612004634,2026-05-07 16:49:54,[object Object]
211,/pagares/loans/1797,pagare_prestamo_1797.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-07 16:49:54,[object Object]
212,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260507171448_111.pdf,Prestamos/pagare_individual/111113612004634_20260507171448_111.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70382,Generado,111113612004634,2026-05-07 17:14:48,[object Object]
213,/pagares/loans/1798,pagare_prestamo_1798.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-07 17:14:48,[object Object]
214,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260507173239_338.pdf,Prestamos/pagare_grupal/111113612004634_20260507173239_338.pdf,PAGARE_GRUPAL,PRESTAMOS,71616,Generado,111113612004634,2026-05-07 17:32:40,[object Object]
215,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260507175324_481.pdf,Prestamos/pagare_grupal/111113612004634_20260507175324_481.pdf,PAGARE_GRUPAL,PRESTAMOS,70398,Generado,111113612004634,2026-05-07 17:53:24,[object Object]
216,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260507175922_200.pdf,Prestamos/pagare_grupal/111113612004634_20260507175922_200.pdf,PAGARE_GRUPAL,PRESTAMOS,70211,Generado,111113612004634,2026-05-07 17:59:23,[object Object]
217,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260507180424_666.pdf,Prestamos/pagare_grupal/111113612004634_20260507180424_666.pdf,PAGARE_GRUPAL,PRESTAMOS,70236,Generado,111113612004634,2026-05-07 18:04:25,[object Object]
218,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508185225_711.pdf,Prestamos/pagare_grupal/111113612004634_20260508185225_711.pdf,PAGARE_GRUPAL,PRESTAMOS,70255,Generado,111113612004634,2026-05-08 18:52:25,[object Object]
219,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508190225_140.pdf,Prestamos/pagare_grupal/111113612004634_20260508190225_140.pdf,PAGARE_GRUPAL,PRESTAMOS,70233,Generado,111113612004634,2026-05-08 19:02:26,[object Object]
220,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508192837_60.pdf,Prestamos/pagare_grupal/111113612004634_20260508192837_60.pdf,PAGARE_GRUPAL,PRESTAMOS,70234,Generado,111113612004634,2026-05-08 19:28:37,[object Object]
221,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508193808_829.pdf,Prestamos/pagare_grupal/111113612004634_20260508193808_829.pdf,PAGARE_GRUPAL,PRESTAMOS,70252,Generado,111113612004634,2026-05-08 19:38:09,[object Object]
222,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508194717_890.pdf,Prestamos/pagare_grupal/111113612004634_20260508194717_890.pdf,PAGARE_GRUPAL,PRESTAMOS,70230,Generado,111113612004634,2026-05-08 19:47:18,[object Object]
223,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508215449_485.pdf,Prestamos/pagare_grupal/111113612004634_20260508215449_485.pdf,PAGARE_GRUPAL,PRESTAMOS,70249,Generado,111113612004634,2026-05-08 21:54:50,[object Object]
224,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508221309_642.pdf,Prestamos/pagare_grupal/111113612004634_20260508221309_642.pdf,PAGARE_GRUPAL,PRESTAMOS,70258,Generado,111113612004634,2026-05-08 22:13:10,[object Object]
225,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508222115_540.pdf,Prestamos/pagare_grupal/111113612004634_20260508222115_540.pdf,PAGARE_GRUPAL,PRESTAMOS,70263,Generado,111113612004634,2026-05-08 22:21:15,[object Object]
226,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508224150_984.pdf,Prestamos/pagare_grupal/111113612004634_20260508224150_984.pdf,PAGARE_GRUPAL,PRESTAMOS,70252,Generado,111113612004634,2026-05-08 22:41:51,[object Object]
227,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260508231207_308.pdf,Prestamos/pagare_grupal/111113612004634_20260508231207_308.pdf,PAGARE_GRUPAL,PRESTAMOS,70770,Generado,111113612004634,2026-05-08 23:12:08,[object Object]
228,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260508234233_814.pdf,Creditos/pagare_centro/111113612004634_20260508234233_814.pdf,PAGARE_CENTRO,CREDITOS,74549,Generado,111113612004634,2026-05-08 23:42:34,[object Object]
229,/pagares/centers/13,pagare_ESTRELLAS_DEL_FORTIN.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-08 23:42:34,[object Object]
230,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260508234300_284.pdf,Creditos/pagare_centro/111113612004634_20260508234300_284.pdf,PAGARE_CENTRO,CREDITOS,74540,Generado,111113612004634,2026-05-08 23:43:00,[object Object]
231,/pagares/centers/13,pagare_ESTRELLAS_DEL_FORTIN.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-08 23:43:00,[object Object]
232,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260509173704_384.pdf,Prestamos/pagare_grupal/111113612004634_20260509173704_384.pdf,PAGARE_GRUPAL,PRESTAMOS,70256,Generado,111113612004634,2026-05-09 17:37:05,[object Object]
233,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511152147_215_centro_14_PE_ITAS.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511152147_215_centro_14_PE_ITAS.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140507,Generado,111113612603105,2026-05-11 15:21:48,[object Object]
234,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511172351_707_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511172351_707_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140696,Generado,111113612603105,2026-05-11 17:23:52,[object Object]
235,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511175152_800_centro_3_MALAHIDAEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511175152_800_centro_3_MALAHIDAEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140551,Generado,111113612603105,2026-05-11 17:51:53,[object Object]
236,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511181100_759_centro_6_APASCO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511181100_759_centro_6_APASCO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140509,Generado,111113612603105,2026-05-11 18:11:01,[object Object]
237,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511183631_386_centro_25_SUCHIL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511183631_386_centro_25_SUCHIL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140561,Generado,111113612603105,2026-05-11 18:36:32,[object Object]
238,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511185507_262_centro_47_GHANIMA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511185507_262_centro_47_GHANIMA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140509,Generado,111113612603105,2026-05-11 18:55:08,[object Object]
239,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511191701_783_centro_54_BARCHIEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511191701_783_centro_54_BARCHIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140547,Generado,111113612603105,2026-05-11 19:17:02,[object Object]
240,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612603105_20260511193253_672.pdf,Prestamos/pagare_individual/111113612603105_20260511193253_672.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70358,Generado,111113612603105,2026-05-11 19:32:53,[object Object]
241,/pagares/loans/1772,pagare_prestamo_1772.pdf,PDF,PAGARE_LOAN,,Generado,111113612603105,2026-05-11 19:32:53,[object Object]
242,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511195354_728_centro_45_YA_MUGHNI.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511195354_728_centro_45_YA_MUGHNI.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140785,Generado,111113612603105,2026-05-11 19:53:55,[object Object]
243,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_individual/111113612603105_20260511200018_543.pdf,Garantia_Adicional/retiro_individual/111113612603105_20260511200018_543.pdf,RETIRO_GARANTIA_ADICIONAL_INDIVIDUAL,GARANTIA_ADICIONAL,140454,Generado,111113612603105,2026-05-11 20:00:19,[object Object]
244,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511202355_450_centro_28_CAPORALES.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511202355_450_centro_28_CAPORALES.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140675,Generado,111113612603105,2026-05-11 20:23:55,[object Object]
245,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260511204257_736_centro_9_LA_JOYA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260511204257_736_centro_9_LA_JOYA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140520,Generado,111113612603105,2026-05-11 20:42:57,[object Object]
246,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260511220944_222.pdf,Creditos/pagare_centro/111113612004634_20260511220944_222.pdf,PAGARE_CENTRO,CREDITOS,71702,Generado,111113612004634,2026-05-11 22:09:44,[object Object]
247,/pagares/centers/23,pagare_NAZARENO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-11 22:09:44,[object Object]
248,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260513220523_207.pdf,Prestamos/pagare_individual/111113612004634_20260513220523_207.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70360,Generado,111113612004634,2026-05-13 22:05:23,[object Object]
249,/pagares/loans/1833,pagare_prestamo_1833.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-13 22:05:23,[object Object]
250,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260513221447_22.pdf,Prestamos/pagare_individual/111113612004634_20260513221447_22.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70413,Generado,111113612004634,2026-05-13 22:14:47,[object Object]
251,/pagares/loans/1834,pagare_prestamo_1834.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-13 22:14:47,[object Object]
252,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514152007_830.pdf,Prestamos/pagare_grupal/111113612004634_20260514152007_830.pdf,PAGARE_GRUPAL,PRESTAMOS,70225,Generado,111113612004634,2026-05-14 15:20:07,[object Object]
253,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514152926_617.pdf,Prestamos/pagare_grupal/111113612004634_20260514152926_617.pdf,PAGARE_GRUPAL,PRESTAMOS,70226,Generado,111113612004634,2026-05-14 15:29:27,[object Object]
254,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514154556_246.pdf,Prestamos/pagare_grupal/111113612004634_20260514154556_246.pdf,PAGARE_GRUPAL,PRESTAMOS,70245,Generado,111113612004634,2026-05-14 15:45:56,[object Object]
255,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514155235_485.pdf,Prestamos/pagare_grupal/111113612004634_20260514155235_485.pdf,PAGARE_GRUPAL,PRESTAMOS,70239,Generado,111113612004634,2026-05-14 15:52:35,[object Object]
256,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514162249_25.pdf,Prestamos/pagare_grupal/111113612004634_20260514162249_25.pdf,PAGARE_GRUPAL,PRESTAMOS,70397,Generado,111113612004634,2026-05-14 16:22:49,[object Object]
257,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260514163330_602.pdf,Prestamos/pagare_individual/111113612004634_20260514163330_602.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70391,Generado,111113612004634,2026-05-14 16:33:30,[object Object]
258,/pagares/loans/1842,pagare_prestamo_1842.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-14 16:33:30,[object Object]
259,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514164505_131.pdf,Prestamos/pagare_grupal/111113612004634_20260514164505_131.pdf,PAGARE_GRUPAL,PRESTAMOS,70435,Generado,111113612004634,2026-05-14 16:45:06,[object Object]
260,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260514222449_265.pdf,Prestamos/pagare_grupal/111113612004634_20260514222449_265.pdf,PAGARE_GRUPAL,PRESTAMOS,70231,Generado,111113612004634,2026-05-14 22:24:49,[object Object]
261,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260515212533_111.pdf,Prestamos/pagare_grupal/111113612004634_20260515212533_111.pdf,PAGARE_GRUPAL,PRESTAMOS,70243,Generado,111113612004634,2026-05-15 21:25:34,[object Object]
262,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260515213339_228.pdf,Prestamos/pagare_grupal/111113612004634_20260515213339_228.pdf,PAGARE_GRUPAL,PRESTAMOS,70250,Generado,111113612004634,2026-05-15 21:33:39,[object Object]
263,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516171504_382.pdf,Prestamos/pagare_grupal/111113612004634_20260516171504_382.pdf,PAGARE_GRUPAL,PRESTAMOS,70389,Generado,111113612004634,2026-05-16 17:15:05,[object Object]
264,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516172053_69.pdf,Prestamos/pagare_grupal/111113612004634_20260516172053_69.pdf,PAGARE_GRUPAL,PRESTAMOS,70229,Generado,111113612004634,2026-05-16 17:20:54,[object Object]
265,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516172707_967.pdf,Prestamos/pagare_grupal/111113612004634_20260516172707_967.pdf,PAGARE_GRUPAL,PRESTAMOS,70219,Generado,111113612004634,2026-05-16 17:27:07,[object Object]
266,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516173315_357.pdf,Prestamos/pagare_grupal/111113612004634_20260516173315_357.pdf,PAGARE_GRUPAL,PRESTAMOS,70249,Generado,111113612004634,2026-05-16 17:33:16,[object Object]
267,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516174119_633.pdf,Prestamos/pagare_grupal/111113612004634_20260516174119_633.pdf,PAGARE_GRUPAL,PRESTAMOS,70268,Generado,111113612004634,2026-05-16 17:41:20,[object Object]
268,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260516175204_189.pdf,Prestamos/pagare_grupal/111113612004634_20260516175204_189.pdf,PAGARE_GRUPAL,PRESTAMOS,70225,Generado,111113612004634,2026-05-16 17:52:05,[object Object]
269,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518174241_22_centro_12_YESERAYE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518174241_22_centro_12_YESERAYE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140501,Generado,111113612603105,2026-05-18 17:42:41,[object Object]
270,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518180420_116_centro_13_ESTRELLAS_DEL_FORTIN.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518180420_116_centro_13_ESTRELLAS_DEL_FORTIN.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140631,Generado,111113612603105,2026-05-18 18:04:21,[object Object]
271,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518182344_820_centro_3_MALAHIDAEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518182344_820_centro_3_MALAHIDAEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140467,Generado,111113612603105,2026-05-18 18:23:45,[object Object]
272,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518184504_671_centro_21_ESMERALDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518184504_671_centro_21_ESMERALDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140560,Generado,111113612603105,2026-05-18 18:45:04,[object Object]
273,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518190409_626_centro_1_BONI_BACUM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518190409_626_centro_1_BONI_BACUM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140607,Generado,111113612603105,2026-05-18 19:04:10,[object Object]
274,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518191601_416_centro_42_ORO_Y_MIEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518191601_416_centro_42_ORO_Y_MIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140468,Generado,111113612603105,2026-05-18 19:16:01,[object Object]
275,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518192259_745_centro_24_LA_CONSENTIDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518192259_745_centro_24_LA_CONSENTIDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140505,Generado,111113612603105,2026-05-18 19:23:00,[object Object]
276,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518193155_873_centro_24_LA_CONSENTIDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518193155_873_centro_24_LA_CONSENTIDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140504,Generado,111113612603105,2026-05-18 19:31:55,[object Object]
277,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260518200148_624_centro_18_ENEIJ.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260518200148_624_centro_18_ENEIJ.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140788,Generado,111113612603105,2026-05-18 20:01:48,[object Object]
278,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260518204232_4.pdf,Creditos/pagare_centro/111113612004634_20260518204232_4.pdf,PAGARE_CENTRO,CREDITOS,73012,Generado,111113612004634,2026-05-18 20:42:32,[object Object]
279,/pagares/centers/27,pagare_FRUTOS_DE_DINERO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-18 20:42:32,[object Object]
280,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260518213857_493.pdf,Prestamos/pagare_grupal/111113612004634_20260518213857_493.pdf,PAGARE_GRUPAL,PRESTAMOS,70249,Generado,111113612004634,2026-05-18 21:38:58,[object Object]
281,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260519162208_622_centro_19_FERRERIA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260519162208_622_centro_19_FERRERIA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140485,Generado,111113612603105,2026-05-19 16:22:08,[object Object]
282,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260520214231_474.pdf,Prestamos/pagare_grupal/111113612004634_20260520214231_474.pdf,PAGARE_GRUPAL,PRESTAMOS,70668,Generado,111113612004634,2026-05-20 21:42:31,[object Object]
